Position,Track Name,Artist,Streams,date,region,spotify_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,Top_50_Appearnces
138.0,Helium (Sia vs. David Guetta & Afrojack),Sia,790077,2018-01-26,global,2ludbmtPoyCPe2K08fAlFl,0.542,0.5870000000000001,4.0,-6.145,1.0,0.035,0.0977,0.0,0.2,0.243,136.915,0
161.0,Work Hard,Migos,729297,2018-01-26,global,5UzUZULhZL8bW4BqI1ZNOF,0.799,0.6729999999999999,8.0,-5.0760000000000005,0.0,0.0572,0.0439,0.0,0.133,0.33,147.98,0
163.0,Made Men,Migos,723961,2018-01-26,global,3XAWpSxJMPeIwxXc5g9en1,0.823,0.73,5.0,-3.292,1.0,0.0434,0.348,0.0,0.198,0.28600000000000003,154.93200000000002,0
187.0,Top Down On Da NAWF,Migos,653283,2018-01-26,global,3Jo2cNQKU6Je7LVClYyJH9,0.813,0.439,5.0,-7.4270000000000005,1.0,0.071,0.00321,0.0101,0.106,0.165,151.017,0
16.0,Stir Fry,Migos,1986928,2018-01-29,global,2UVbBKQOdFAekPTRsnkzcf,0.8170000000000001,0.816,2.0,-5.402,1.0,0.26899999999999996,0.00263,0.0,0.159,0.508,181.982,63
32.0,Walk It Talk It,Migos,1589753,2018-01-29,global,6n4U3TlzUGhdSFbUUhTvLP,0.907,0.633,2.0,-5.145,1.0,0.184,0.0876,2.6e-06,0.106,0.395,145.914,71
34.0,MotorSport,Migos,1488704,2018-01-29,global,4wFjTWCunQFKtukqrNijEt,0.904,0.518,2.0,-5.32,1.0,0.183,0.0305,0.0,0.325,0.188,137.996,5
62.0,Notice Me,Migos,1128393,2018-01-29,global,3OnOomd79OjqSYHchCQ6ht,0.7929999999999999,0.344,6.0,-9.757,1.0,0.35700000000000004,0.11199999999999999,1.68e-06,0.15,0.45,166.105,0
92.0,Gang Gang,Migos,908563,2018-01-29,global,6RKkHI2fkmgZq7uQPPav8f,0.731,0.627,2.0,-9.76,1.0,0.0754,0.261,0.0,0.11199999999999999,0.5,90.03,0
105.0,Supastars,Migos,807052,2018-01-29,global,7yt6eiZQCkVFEzwGp4Pbor,0.782,0.6859999999999999,1.0,-4.383,1.0,0.0594,0.253,0.0,0.08,0.33399999999999996,75.94800000000001,0
151.0,Scooby Doo Pa Pa,Dj Kass,662594,2018-01-29,global,1xndOD8CreR5ctkOv5G1LN,0.91,0.754,10.0,-2.573,0.0,0.239,0.0396,0.0015400000000000001,0.122,0.63,120.939,0
183.0,Higher We Go - Intro,Migos,573894,2018-01-29,global,43dOwOq0mB4i6j4SpcSkqC,0.825,0.547,8.0,-3.938,1.0,0.0859,0.0936,0.0,0.22,0.184,152.007,0
81.0,All Falls Down,Alan Walker,991321,2018-01-30,global,0UBLhedidy1DjSF4ncF5zL,0.6579999999999999,0.6779999999999999,1.0,-4.407,1.0,0.057999999999999996,0.303,0.0,0.361,0.662,97.976,0
7.0,Pray For Me (with Kendrick Lamar),The Weeknd,2780036,2018-02-02,global,4ofvoCdXq99vpMZO4Cfp8x,0.728,0.6679999999999999,2.0,-5.02,1.0,0.126,0.0805,1.49e-05,0.102,0.162,100.537,66
23.0,Say Something (feat. Chris Stapleton),Justin Timberlake,1937314,2018-02-02,global,1LhMopPAallLeaeNutqbgS,0.7070000000000001,0.632,10.0,-7.031000000000001,1.0,0.0789,0.10300000000000001,1.09e-05,0.0841,0.37200000000000005,97.04,79
52.0,Filthy,Justin Timberlake,1431201,2018-02-02,global,5ZpjODX6OH1xZs3AOewTO6,0.745,0.579,1.0,-5.771,1.0,0.138,0.0354,0.0118,0.24600000000000002,0.645,97.00200000000001,1
53.0,Man of the Woods,Justin Timberlake,1395011,2018-02-02,global,4KTU5aa5s547f1JF5DImhF,0.624,0.452,0.0,-8.206,1.0,0.0681,0.315,1.0199999999999999e-05,0.311,0.7240000000000001,199.775,0
89.0,Supplies,Justin Timberlake,960139,2018-02-02,global,6jT85s2dZ55HBqjXYi2rfI,0.7929999999999999,0.5539999999999999,11.0,-6.624,0.0,0.0451,0.00695,0.0,0.127,0.225,119.993,0
106.0,Midnight Summer Jam,Justin Timberlake,865887,2018-02-02,global,1KAhsLqLYiqCZ1G8ljKDtB,0.805,0.759,10.0,-5.1979999999999995,0.0,0.0438,0.10099999999999999,0.354,0.183,0.721,120.057,0
123.0,Sauce,Justin Timberlake,791979,2018-02-02,global,249c7UYQRwLb8tUykq8IwX,0.727,0.85,1.0,-4.965,1.0,0.0401,0.0598,0.000109,0.312,0.8009999999999999,113.01899999999999,0
135.0,Higher Higher,Justin Timberlake,769418,2018-02-02,global,7GfhZZq8plOVTeqsDMbftc,0.6579999999999999,0.62,6.0,-6.6339999999999995,0.0,0.0517,0.149,1.22e-05,0.157,0.522,89.955,0
144.0,Get Out,CHVRCHES,728706,2018-02-02,global,5MbeIktglgTouqOHnVunxp,0.48200000000000004,0.853,3.0,-4.15,1.0,0.0331,0.0011,0.0498,0.22899999999999998,0.196,162.058,0
149.0,Morning Light (feat. Alicia Keys),Justin Timberlake,722801,2018-02-02,global,3KnLHwhRhJGuQM822JVSoI,0.62,0.49700000000000005,9.0,-9.585,0.0,0.11900000000000001,0.382,0.0482,0.193,0.55,155.908,0
168.0,Attention (feat. Offset),Rich Brian,670987,2018-02-02,global,16wWFYS9S4hKBk2Ofj3Ss6,0.884,0.547,11.0,-7.492000000000001,1.0,0.387,0.0438,0.0,0.124,0.425,158.019,0
172.0,Wave,Justin Timberlake,658139,2018-02-02,global,1a8051h021Rfl01OhAjjV6,0.935,0.696,0.0,-7.185,1.0,0.0563,0.0432,0.00021,0.33799999999999997,0.616,125.014,0
183.0,Bad Boy,Red Velvet,621280,2018-02-02,global,5GKwq4sO5ZHKuWaDmdwMQc,0.7140000000000001,0.736,2.0,-3.801,1.0,0.0457,0.191,0.0,0.0553,0.8140000000000001,149.985,0
191.0,Montana,Justin Timberlake,600476,2018-02-02,global,3mNfKVgSiejiZYmFRVjNbQ,0.752,0.757,11.0,-5.1739999999999995,0.0,0.0492,0.23,0.139,0.102,0.716,97.986,0
8.0,Pray For Me (with Kendrick Lamar),The Weeknd,2680807,2018-02-03,global,6ZNo7Vi0TE9ul1fhKd4S1M,0.7340000000000001,0.667,2.0,-4.996,1.0,0.0871,0.092,2.12e-05,0.10400000000000001,0.165,100.57799999999999,5
187.0,El Farsante - Remix,Ozuna,555924,2018-02-03,global,7uYgVgRSgqluZclLS7wpp4,0.737,0.742,6.0,-2.875,1.0,0.0441,0.218,0.0,0.316,0.386,119.96600000000001,0
191.0,Ta Tum Tum,MC Kevinho,543950,2018-02-03,global,42TXKY5AaAn4dzAcRLyNoK,0.7490000000000001,0.68,1.0,-7.084,1.0,0.13,0.252,3.21e-06,0.0931,0.772,174.16400000000002,0
184.0,Bounce Out With That,YBN Nahmir,525453,2018-02-05,global,5lZsh9Qf7CbHI9Fcc7Zcsq,0.865,0.652,8.0,-8.218,1.0,0.105,0.037000000000000005,0.0,0.0925,0.37200000000000005,94.946,0
174.0,T'd Up,Rae Sremmurd,576290,2018-02-06,global,2Bv0MbaqYx2IrQa7Z6xBT0,0.8290000000000001,0.575,8.0,-6.667000000000001,1.0,0.107,0.00468,2.42e-06,0.17,0.114,151.972,0
154.0,Heaven,Julia Michaels,639828,2018-02-08,global,4QfNOZN7vrQCQKK1ZJ3XPb,0.544,0.379,7.0,-9.113,0.0,0.0412,0.863,0.0,0.083,0.322,199.75599999999997,27
2.0,All The Stars (with SZA),Kendrick Lamar,4172783,2018-02-09,global,2Imq77E6CEJR5TPUxlJvTY,0.532,0.642,5.0,-4.891,0.0,0.111,0.0548,0.000246,0.0991,0.536,193.016,17
15.0,Black Panther,Kendrick Lamar,2305438,2018-02-09,global,3vKU0GTHo5nl3kTCYAiqc3,0.612,0.588,1.0,-9.355,1.0,0.355,0.62,3.85e-06,0.264,0.48,90.251,1
19.0,X (with 2 Chainz & Saudi),ScHoolboy Q,2204390,2018-02-09,global,4iEpZuwhEuoilKaZjXQPbF,0.763,0.46799999999999997,2.0,-8.476,1.0,0.278,0.0211,0.0,0.26,0.35100000000000003,131.004,1
28.0,The Ways (with Swae Lee),Khalid,1907247,2018-02-09,global,3pf6HWXtEalIWoZcPTFbc6,0.728,0.706,11.0,-5.881,0.0,0.0511,0.0651,0.0,0.14800000000000002,0.589,140.04399999999998,1
35.0,Big Shot (with Travis Scott),Kendrick Lamar,1683872,2018-02-09,global,5cXg9IQS34FzLVdHhp7hu7,0.855,0.478,1.0,-9.116,1.0,0.193,0.00759,0.0,0.10099999999999999,0.284,130.018,3
42.0,FRIENDS,Marshmello,1567617,2018-02-09,global,08bNPGLD8AhKpnnERrAc6G,0.626,0.88,9.0,-2.384,0.0,0.0504,0.205,0.0,0.128,0.534,95.079,173
45.0,Look Alive (feat. Drake),BlocBoy JB,1520856,2018-02-09,global,4qKcDkK6siZ7Jp1Jb4m0aL,0.922,0.581,10.0,-7.495,1.0,0.27,0.0010400000000000001,5.8599999999999995e-05,0.105,0.595,140.02200000000002,149
58.0,Opps (with Yugen Blakrok),Vince Staples,1384966,2018-02-09,global,0Pw6Gg8QChw5iSRRSrcWXP,0.708,0.785,1.0,-6.809,1.0,0.322,0.152,8.18e-05,0.406,0.8540000000000001,128.07399999999998,0
60.0,Paramedic!,SOB X RBE,1312615,2018-02-09,global,2tPcTFiQF9MbVUyjZ3zDhA,0.856,0.652,1.0,-5.324,1.0,0.14300000000000002,0.177,0.0,0.193,0.47100000000000003,97.01700000000001,0
62.0,I Am,Jorja Smith,1248978,2018-02-09,global,0DJBgBiYeSn6n1AXAkFVE8,0.601,0.583,8.0,-5.725,0.0,0.263,0.14400000000000002,9.73e-05,0.183,0.32,148.785,0
64.0,Nuh Ready Nuh Ready (feat. PARTYNEXTDOOR),Calvin Harris,1229693,2018-02-09,global,2rYyq0b3XWwmWl0k727OVG,0.754,0.779,1.0,-3.2880000000000003,0.0,0.0387,0.063,2.8100000000000002e-05,0.0758,0.41,116.00299999999999,0
78.0,Bloody Waters (with Anderson .Paak & James Blake),Ab-Soul,1080793,2018-02-09,global,0YOXGfOvoxzAl9XkxH8eEK,0.5,0.61,8.0,-8.812000000000001,1.0,0.45299999999999996,0.198,0.0,0.165,0.195,180.457,0
99.0,Wild Love,James Bay,933223,2018-02-09,global,6JnRLa50GuHzF0ucg9AGMI,0.44299999999999995,0.608,11.0,-6.707999999999999,0.0,0.0669,0.0828,0.000234,0.102,0.23,70.124,0
108.0,Redemption (with Babes Wodumo),Zacari,868398,2018-02-09,global,4YMHk2VRIQpRv4aFtRzH12,0.782,0.762,11.0,-7.143,0.0,0.0953,0.139,0.0188,0.124,0.6890000000000001,125.065,0
122.0,Redemption Interlude,Zacari,825060,2018-02-09,global,0bi1T5Y9aXT4JAOOU2NLcV,0.391,0.442,4.0,-13.558,0.0,0.139,0.633,2.35e-05,0.0835,0.14800000000000002,115.501,0
127.0,Scooby Doo Pa Pa,Dj Kass,793760,2018-02-09,global,7qwULjvTujatIaoWC1lu8b,0.909,0.755,10.0,-2.59,0.0,0.23600000000000002,0.042,0.00121,0.106,0.638,120.948,0
130.0,Seasons (with Sjava & Reason),Mozzy,786686,2018-02-09,global,35cOyocq8Gb6UcT0NWeTwn,0.629,0.5539999999999999,1.0,-6.7589999999999995,1.0,0.326,0.28,0.0,0.158,0.308,126.694,0
193.0,Ta Tum Tum,MC Kevinho,598226,2018-02-09,global,6etab3UBCo5GOTMZqUvRka,0.746,0.6829999999999999,1.0,-7.093999999999999,1.0,0.136,0.26,2.85e-06,0.0931,0.748,174.15200000000002,0
2.0,All The Stars (with SZA),Kendrick Lamar,3987959,2018-02-10,global,3GCdLUSnKSMJhs4Tj6CV3s,0.698,0.633,8.0,-4.946000000000001,1.0,0.0597,0.0605,0.000194,0.0926,0.552,96.92399999999999,96
22.0,X (with 2 Chainz & Saudi),ScHoolboy Q,1959785,2018-02-10,global,4LmAnpjlhWTahvRkYR8xJa,0.768,0.47100000000000003,2.0,-8.406,1.0,0.259,0.0201,0.0,0.268,0.405,131.023,14
30.0,Black Panther,Kendrick Lamar,1782618,2018-02-10,global,5qN4HFkapdAOV94XPryVof,0.618,0.5820000000000001,1.0,-9.454,1.0,0.297,0.625,3.84e-06,0.265,0.48,90.035,3
35.0,The Ways (with Swae Lee),Khalid,1643429,2018-02-10,global,5jyyPsIGM2yqkZN9R3TmvN,0.727,0.72,11.0,-5.856,0.0,0.0488,0.0626,1.21e-06,0.17600000000000002,0.589,140.08,12
64.0,Opps (with Yugen Blakrok),Vince Staples,1163306,2018-02-10,global,7bUcBztfGqO7cSI2gMZeCI,0.706,0.775,1.0,-6.819,1.0,0.335,0.152,3.32e-05,0.41600000000000004,0.847,127.929,0
94.0,Bloody Waters (with Anderson .Paak & James Blake),Ab-Soul,920966,2018-02-10,global,4KXwFI9pgJLpUIAc9oSL8j,0.507,0.606,8.0,-8.758,1.0,0.452,0.185,0.0,0.174,0.20199999999999999,180.607,0
102.0,Scooby Doo Pa Pa,Dj Kass,861770,2018-02-10,global,0SSfauqRemnAzOmTJyMn3v,0.9059999999999999,0.708,10.0,-3.678,0.0,0.244,0.0417,0.000328,0.159,0.55,120.948,0
123.0,Redemption (with Babes Wodumo),Zacari,772523,2018-02-10,global,76iVOVsliCHlWqKuDnCfhE,0.778,0.765,11.0,-7.175,0.0,0.128,0.139,0.0274,0.12300000000000001,0.642,125.06200000000001,0
155.0,Redemption Interlude,Zacari,662642,2018-02-10,global,4FpfU1O7WCLBnmwu5XAFk4,0.5489999999999999,0.449,9.0,-13.645,0.0,0.10400000000000001,0.662,4.88e-05,0.0866,0.223,121.164,0
164.0,Envolvimento,MC Loma e As Gêmeas Lacração,635877,2018-02-10,global,1Wolb8MRcXR2IMMaELTRpE,0.852,0.902,10.0,-4.669,0.0,0.159,0.447,0.0,0.0349,0.965,164.97099999999998,0
30.0,For You (Fifty Shades Freed) (& Rita Ora),Liam Payne,1650309,2018-02-12,global,4ESIYCrLnFoUd1mVbISDot,0.541,0.8029999999999999,2.0,-4.647,0.0,0.0355,0.0202,0.0,0.204,0.174,112.959,1
51.0,Capital Letters,Hailee Steinfeld,1255876,2018-02-12,global,2bllegdYt2WoYdbRZyJ730,0.6659999999999999,0.8140000000000001,0.0,-5.5360000000000005,1.0,0.0736,0.0333,7.02e-06,0.0535,0.478,99.90700000000001,2
74.0,Heaven,Julia Michaels,958865,2018-02-12,global,3cysp2UU6xmV61ZlnQsa8s,0.5539999999999999,0.371,7.0,-9.104,0.0,0.0361,0.853,0.0,0.0838,0.24600000000000002,199.824,0
140.0,Take Me to Church,Hozier,700807,2018-02-14,global,3KYOGt8IO6j8wptkG9THag,0.5660000000000001,0.664,4.0,-5.303,0.0,0.0464,0.634,0.0,0.11599999999999999,0.43700000000000006,128.945,0
40.0,Love Lies (with Normani),Khalid,1526662,2018-02-16,global,45Egmo7icyopuzJN0oMEdk,0.708,0.648,6.0,-5.626,1.0,0.0449,0.0956,0.0,0.134,0.33799999999999997,143.955,127
56.0,You Owe Me,The Chainsmokers,1211924,2018-02-16,global,1USJRpWDFhxwhCajPXBeel,0.679,0.435,6.0,-8.238,0.0,0.0449,0.237,1.54e-06,0.11199999999999999,0.326,89.99600000000001,0
68.0,Amorfoda,Bad Bunny,1102936,2018-02-16,global,3ITvHA9zhZZdBJsOsAUegF,0.742,0.43200000000000005,9.0,-7.539,0.0,0.0615,0.9840000000000001,5.7799999999999995e-05,0.0796,0.252,148.005,51
117.0,Thought Contagion,Muse,785564,2018-02-16,global,35zrlBOjpfDPMcZzglWOuV,0.479,0.765,5.0,-3.6689999999999996,1.0,0.0427,0.000965,2.9600000000000005e-05,0.0825,0.39,139.917,0
131.0,Moon River,Frank Ocean,749295,2018-02-16,global,41cpvQ2GyGb2BRdIRSsTqK,0.24,0.11599999999999999,0.0,-13.216,1.0,0.0329,0.877,0.0009199999999999999,0.1,0.0937,77.34899999999999,0
146.0,Getting Over You,Lauv,709057,2018-02-16,global,2BNkTvg1kHAAfGvqh56x5a,0.604,0.507,0.0,-7.928,1.0,0.0382,0.273,2.27e-06,0.0943,0.114,91.984,0
176.0,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)",Sofia Reyes,619101,2018-02-16,global,4QtiVmuA88tPQiCOHZuQ5b,0.792,0.895,1.0,-3.112,0.0,0.0589,0.165,0.0,0.0501,0.794,94.96799999999999,64
186.0,Mad Love,Sean Paul,599602,2018-02-16,global,3soOPBuMK8YMdWnV7xpEyf,0.7929999999999999,0.8240000000000001,2.0,-3.4760000000000004,1.0,0.177,0.006,3.29e-06,0.16899999999999998,0.611,98.01899999999999,32
3.0,rockstar,Post Malone,3172140,2018-02-17,global,2U7Hu2RaNQNRi7izoJyZaX,0.578,0.532,5.0,-6.636,0.0,0.066,0.11699999999999999,8.97e-05,0.14300000000000002,0.12,159.784,69
174.0,Me Niego (feat. Ozuna & Wisin),Reik,592090,2018-02-17,global,6jA8JUuPCGYjFcgw0AoM5T,0.777,0.779,0.0,-4.449,0.0,0.0972,0.0543,0.0,0.636,0.768,94.023,147
189.0,Leave a Light On,Tom Walker,541185,2018-02-17,global,6lOWoTqVnAWXchddtTH31W,0.586,0.624,5.0,-5.946000000000001,1.0,0.113,0.0153,1.78e-06,0.133,0.267,68.976,0
194.0,Cocky (feat. London On Da Track),A$AP Rocky,536340,2018-02-17,global,1nO2NjuFkGaAWcMdJ1pNrp,0.797,0.633,5.0,-4.815,1.0,0.23800000000000002,0.223,0.0,0.109,0.5770000000000001,156.015,0
106.0,Amorfoda,Bad Bunny,735428,2018-02-18,global,3zaMCRR8g6AvyMLMcuQ73N,0.616,0.5870000000000001,9.0,-6.439,0.0,0.0911,0.978,0.00603,0.312,0.27899999999999997,148.028,0
196.0,Do Right,Glades,523240,2018-02-20,global,45w70aQhNwke1yrQZO0ffm,0.752,0.679,3.0,-6.4639999999999995,1.0,0.0304,0.063,0.0,0.0727,0.669,106.99,0
18.0,Sick Boy,The Chainsmokers,2196365,2018-02-21,global,2IKZkwHI5zsZf70STuhvOX,0.5479999999999999,0.58,11.0,-7.524,0.0,0.121,0.10400000000000001,0.0,0.127,0.462,180.06599999999997,27
48.0,Thunder,Imagine Dragons,1364019,2018-02-22,global,5VnDkUNyX6u5Sk0yZiP8XB,0.604,0.826,0.0,-4.803999999999999,1.0,0.0434,0.00782,0.15,0.154,0.24100000000000002,167.985,6
71.0,Believer,Imagine Dragons,992683,2018-02-22,global,1NtIMM4N0cFa1dNzN15chl,0.772,0.78,10.0,-4.288,0.0,0.10800000000000001,0.0512,0.0,0.11900000000000001,0.7190000000000001,124.988,0
118.0,Whatever It Takes,Imagine Dragons,738245,2018-02-22,global,73NbHgUZ51H65Bfo2HFKUi,0.675,0.662,1.0,-4.989,1.0,0.0318,0.0392,0.0,0.128,0.536,134.936,0
2.0,Psycho (feat. Ty Dolla $ign),Post Malone,5517484,2018-02-23,global,7wrDRQgHlvDnimrRHfQZxt,0.748,0.546,8.0,-8.134,1.0,0.106,0.59,0.0,0.11199999999999999,0.413,140.005,2
27.0,Want You Back,5 Seconds of Summer,1992624,2018-02-23,global,2Pvr8rYuh5J8V7QglJhH6W,0.608,0.873,0.0,-4.928,1.0,0.0424,0.00748,0.0,0.196,0.589,98.009,1
35.0,44 More,Logic,1752164,2018-02-23,global,2V1nJCtknnPvSFUJ0a7BUk,0.831,0.5660000000000001,1.0,-7.093999999999999,1.0,0.214,0.077,0.0,0.10099999999999999,0.247,139.986,1
59.0,Like I Do,David Guetta,1236431,2018-02-23,global,6RnkFd8Fqqgk1Uni8RgqCQ,0.635,0.9,0.0,-3.719,0.0,0.0377,0.006640000000000001,0.0145,0.37,0.15,127.978,73
62.0,Next To Me,Imagine Dragons,1214633,2018-02-23,global,7EUfNvyCVxQV3oN5ScA2Lb,0.385,0.687,2.0,-4.426,1.0,0.0592,0.32799999999999996,0.00016299999999999998,0.0443,0.35100000000000003,113.669,0
64.0,BILLY,6ix9ine,1156466,2018-02-23,global,1Caok88z2uxMiPt4oV055r,0.596,0.696,4.0,-3.865,0.0,0.374,0.16699999999999998,0.0,0.106,0.74,179.81599999999997,0
72.0,RONDO,6ix9ine,1106955,2018-02-23,global,0d2vY2TqqmWPuXUm1vcwa5,0.764,0.799,9.0,-4.815,0.0,0.165,0.0519,0.0,0.715,0.72,95.069,0
93.0,KEKE,6ix9ine,932236,2018-02-23,global,2riK2ngTJvk4gk71b3Hem4,0.595,0.8540000000000001,7.0,-5.739,1.0,0.287,0.0358,0.0,0.40399999999999997,0.449,187.80599999999998,0
106.0,GUMMO,6ix9ine,877213,2018-02-23,global,0VtxQUpwnkeedz0QhhuOgA,0.691,0.778,1.0,-4.957,1.0,0.134,0.0465,0.0,0.136,0.685,78.49600000000001,0
123.0,Make Me Feel,Janelle Monáe,802089,2018-02-23,global,79GsUxLyzxgnN4I1E11dtO,0.8590000000000001,0.413,1.0,-7.399,1.0,0.182,0.132,0.0,0.33399999999999996,0.6970000000000001,115.035,0
176.0,KOODA,6ix9ine,624067,2018-02-23,global,1ob7M7lGdLSE0IWi2ymy6x,0.889,0.649,1.0,-4.409,1.0,0.33,0.16899999999999998,0.0,0.228,0.16899999999999998,91.197,0
190.0,Wait (feat. A Boogie Wit da Hoodie),Maroon 5,589975,2018-02-23,global,0SvxydoxEEkXt9aMAqTfpB,0.7070000000000001,0.608,8.0,-4.513999999999999,1.0,0.0548,0.0628,0.0,0.11800000000000001,0.414,126.12100000000001,0
2.0,Psycho (feat. Ty Dolla $ign),Post Malone,5959039,2018-02-24,global,65NwOZqoXny4JxqAPlfxRF,0.74,0.5579999999999999,8.0,-8.115,1.0,0.102,0.5660000000000001,0.0,0.11199999999999999,0.42100000000000004,140.05700000000002,61
41.0,44 More,Logic,1498472,2018-02-24,global,6iyp6udVpLuq3MCUulZT4h,0.818,0.5720000000000001,1.0,-7.085,1.0,0.228,0.0717,0.0,0.10099999999999999,0.23600000000000002,139.968,7
85.0,RONDO,6ix9ine,937393,2018-02-24,global,1Y500yrabUJY2mIQS3RDt4,0.765,0.8009999999999999,9.0,-4.809,0.0,0.174,0.0595,0.0,0.7240000000000001,0.747,95.071,0
87.0,BILLY,6ix9ine,916342,2018-02-24,global,7bRRHQelMfrP86QYQlCsAq,0.768,0.7020000000000001,4.0,-3.83,0.0,0.29100000000000004,0.146,0.0,0.105,0.768,90.057,0
110.0,KEKE,6ix9ine,796396,2018-02-24,global,7q1ikCoQLytPP5TTzDy7JK,0.598,0.863,2.0,-5.745,1.0,0.281,0.0374,0.0,0.406,0.45299999999999996,187.955,0
198.0,Mi Mala - Remix,Mau y Ricky,529536,2018-02-24,global,6kOHug1s9Nd5gsHrX8irs2,0.735,0.652,5.0,-4.426,0.0,0.23600000000000002,0.0189,0.0,0.15,0.7759999999999999,171.98,0
10.0,The Middle,Zedd,2520462,2018-02-25,global,2ARqIya5NAuvFVHSN3bL0m,0.748,0.652,7.0,-3.02,1.0,0.057999999999999996,0.20800000000000002,0.0,0.128,0.431,106.914,124
176.0,Beautiful,Bazzi,550609,2018-02-26,global,1OilOIju6R9ia8vilNjChh,0.6659999999999999,0.677,2.0,-5.742999999999999,1.0,0.0326,0.214,0.0,0.0979,0.17800000000000002,100.014,0
199.0,Plug Walk,Rich The Kid,512950,2018-02-26,global,0gD6lWJhbXHWNVwQziSVvl,0.882,0.503,11.0,-6.617999999999999,1.0,0.179,0.22399999999999998,0.0,0.10800000000000001,0.17600000000000002,95.01100000000001,13
198.0,Mamita,CNCO,524806,2018-02-27,global,5ojXuKXBYq0apcNucYSDXq,0.8029999999999999,0.7240000000000001,10.0,-4.835,1.0,0.0541,0.11199999999999999,3.67e-06,0.14800000000000002,0.496,91.035,0
46.0,Thunder,Imagine Dragons,1341353,2018-02-28,global,26gceVsA1ybT8qsX3aYLEn,0.605,0.813,0.0,-4.785,1.0,0.0448,0.00702,0.114,0.145,0.23800000000000002,167.997,9
72.0,Believer,Imagine Dragons,997319,2018-02-28,global,7Izh7zLJGw1Nscd62Exxj4,0.762,0.787,10.0,-4.311,0.0,0.127,0.0537,0.0,0.126,0.691,125.06700000000001,0
118.0,Whatever It Takes,Imagine Dragons,745756,2018-02-28,global,7F3uo3304R2CTvOseU3H7u,0.6729999999999999,0.667,1.0,-4.977,1.0,0.0312,0.0428,0.0,0.127,0.536,134.938,0
21.0,SAD!,XXXTENTACION,2064862,2018-03-02,global,35ieKju5aLWFN5UgfJ27mL,0.74,0.613,8.0,-4.88,1.0,0.145,0.258,0.00372,0.12300000000000001,0.473,75.023,14
36.0,Everyday,Logic,1643051,2018-03-02,global,6zOhgKfbMiQWToE6K13s2s,0.6679999999999999,0.7559999999999999,1.0,-3.904,1.0,0.0382,0.0346,0.0,0.0793,0.474,149.908,7
53.0,"Top Off (feat. JAY Z, Future & Beyoncé)",DJ Khaled,1286423,2018-03-02,global,1W6wxOOYyJyyok8fqYSZ3m,0.573,0.591,11.0,-6.715,0.0,0.331,0.0107,0.0,0.455,0.23199999999999998,86.721,0
62.0,X,Nicky Jam,1137602,2018-03-02,global,39N9RPD9MRb5WmoLzNzPeA,0.595,0.773,9.0,-4.736000000000001,0.0,0.0549,0.0364,0.00108,0.33399999999999996,0.711,180.07299999999998,157
67.0,changes,XXXTENTACION,1088438,2018-03-02,global,4PANCoXZX3RaT2D6mqSdEU,0.6940000000000001,0.319,11.0,-10.061,1.0,0.0303,0.883,0.0,0.095,0.493,129.797,0
102.0,Powerglide (feat. Juicy J),Rae Sremmurd,879013,2018-03-02,global,2yUbCEiaolfSMluDo9RMmG,0.7120000000000001,0.8290000000000001,1.0,-4.707,0.0,0.141,0.0149,0.0,0.122,0.593,173.953,5
147.0,Dime Si Te Acuerdas,Bad Bunny,683313,2018-03-02,global,49VSioK272TASR4r9vRTuP,0.74,0.595,1.0,-9.082,1.0,0.0623,0.486,0.0,0.163,0.316,131.96,0
154.0,Put Me Back Together (feat. Kiiara),Cheat Codes,669244,2018-03-02,global,2zLIP4R6Yt3afkyh7uhmar,0.5670000000000001,0.644,0.0,-5.699,1.0,0.0278,0.0404,5.03e-06,0.0632,0.212,140.03799999999998,0
164.0,B.I.D,Tory Lanez,632866,2018-03-02,global,5mTdAqporE8e0dEk1U8Pkx,0.758,0.6970000000000001,10.0,-5.614,0.0,0.0859,0.11,0.0,0.0887,0.5589999999999999,154.969,0
168.0,Daydream (백일몽),j-hope,623057,2018-03-02,global,4YAgH8s0JFfwikTNwe0aIk,0.748,0.961,8.0,-6.518,0.0,0.0875,0.00512,0.0,0.175,0.856,116.037,0
180.0,No Excuses,Meghan Trainor,606497,2018-03-02,global,7fCNUWi6uflDTQ08srxMZk,0.8270000000000001,0.6579999999999999,6.0,-3.846,1.0,0.0517,0.0224,0.0,0.0417,0.523,115.016,0
190.0,Hurt To Look (feat. Rae Sremmurd),Swae Lee,582233,2018-03-02,global,07VJGBnywGutMZ72kRyEop,0.593,0.675,2.0,-5.655,0.0,0.133,0.152,2.35e-05,0.11900000000000001,0.22399999999999998,104.948,0
185.0,Amantes de una Noche,Natti Natasha,559451,2018-03-03,global,2iCOdoyDmWG3hWkbtH1KB2,0.5670000000000001,0.73,9.0,-6.747999999999999,0.0,0.213,0.353,1.73e-06,0.154,0.525,87.23700000000001,0
14.0,Everyday,Logic,2566874,2018-03-09,global,4EAV2cKiqKP5UPZmY6dejk,0.667,0.741,1.0,-4.099,1.0,0.0378,0.0425,0.0,0.0761,0.42200000000000004,149.908,29
25.0,Contra,Logic,1940729,2018-03-09,global,7u90MSvVyEjL0c8icaE7jl,0.804,0.823,8.0,-5.837000000000001,1.0,0.0488,0.10400000000000001,0.0,0.2,0.616,126.007,6
